-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,209,193,193,193,193,193,193,193,193,193,193,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,182,209,193,193,193,193,193,193,193,193,193,193,193,193,208,182,182,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,194,181,182,183,-1,-1,-1,-1,-1,181,182,182,182,182,182,182,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,194,192,193,194,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,208,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,197,205,203,204,205,-1,-1,-1,-1,-1,203,204,198,193,193,193,193,193,208,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,208,182,182,182,182,182,182,182,183,-1,181,182,209,193,197,198,193,193,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,194,-1,192,193,193,193,208,209,193,193,193,208,183,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,181,182,183,-1,-1,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,194,-1,192,193,193,193,193,193,193,193,193,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,181,182,209,193,194,-1,-1,181,182,209,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,197,205,-1,192,193,193,193,193,193,193,193,193,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,181,209,193,193,193,194,-1,-1,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,194,-1,-1,203,198,193,193,193,193,193,193,193,197,205,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,181,182,209,193,193,193,193,194,-1,205,192,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,197,204,204,204,204,205,-1,-1,-1,203,204,204,204,204,204,204,204,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,192,193,193,193,193,193,193,194,-1,-1,203,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,205,181,182,183,-1,-1,181,182,182,182,182,182,183,-1,181,182,182,182,183,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,192,193,193,193,193,193,197,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,182,182,182,183,-1,-1,-1,-1,-1,-1,192,193,194,-1,-1,192,193,193,193,193,193,194,-1,192,193,193,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,192,193,193,193,193,193,208,183,-1,181,182,182,182,182,182,182,183,-1,-1,-1,-1,192,193,193,193,194,-1,-1,-1,-1,-1,-1,203,198,208,183,-1,203,198,193,193,193,193,194,-1,203,204,198,193,194,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,203,198,193,193,193,193,193,208,182,209,193,193,193,193,193,193,194,-1,-1,-1,-1,203,204,198,193,194,-1,-1,-1,-1,-1,-1,-1,192,193,194,-1,-1,192,193,193,193,193,194,-1,-1,-1,203,204,205,-1,-1,-1,-1,-1,-1,-1,-1,-1
