94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,105,99,94,94,94,94,94,94,94,94,94,94,94,94,94,94,98,105,105,105,105,105,105,105,105,105,105,105,105,105,99,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
94,94,94,94,94,94,94,94,94,94,94,94,94,98,105,99,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,98,106,-1,-1,-1,-1,-1,-1,-1,852,853,-1,-1,-1,-1,-1,-1,104,99,94,94,94,94,94,98,105,99,98,105,105,105,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,99,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
94,94,94,94,94,94,94,94,94,98,105,105,105,106,-1,104,105,99,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,-1,-1,-1,-1,832,833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,105,105,105,105,105,106,-1,104,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,84,-1,-1,-1,-1,-1,-1,-1,-1,104,99,94,94,94,94,94,94,94,361,361,361,94,94,94,94,94,94
94,94,94,94,94,94,98,105,105,106,-1,-1,-1,-1,-1,-1,-1,104,105,99,94,94,94,94,94,94,94,94,94,94,94,94,98,105,105,106,850,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,99,94,94,94,94,94,94,361,361,361,94,94,94,94,94,94
94,94,98,105,105,105,106,-1,-1,860,861,-1,-1,-1,-1,-1,-1,-1,-1,104,105,99,94,94,94,94,94,94,94,94,98,105,106,-1,-1,-1,-1,-1,-1,740,741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,110,109,83,84,-1,-1,-1,-1,-1,-1,-1,-1,93,94,94,94,94,94,94,361,361,361,94,94,94,94,94,94
98,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,105,99,94,94,94,94,98,105,106,-1,-1,-1,778,779,780,781,-1,764,765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,83,83,84,-1,-1,-1,82,83,83,83,83,83,83,83,110,94,94,94,109,83,84,-1,-1,-1,-1,-1,-1,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,94,94,94,98,106,-1,-1,-1,-1,-1,802,803,804,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,94,94,109,83,83,83,110,94,94,94,94,94,94,94,94,94,94,94,94,98,106,-1,-1,-1,-1,82,83,110,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
95,-1,-1,82,83,83,83,83,83,83,-1,730,731,732,733,-1,-1,-1,742,743,-1,-1,-1,104,99,94,94,109,84,-1,-1,-1,-1,-1,-1,-1,82,83,83,83,83,84,-1,-1,-1,-1,-1,82,83,83,83,83,83,83,83,83,110,94,94,94,94,94,94,98,105,105,105,105,105,105,99,94,94,94,98,105,106,-1,-1,-1,82,83,110,94,94,94,94,94,94,94,98,105,105,105,105,105,105,105,105,105
95,-1,-1,93,94,94,94,94,94,94,-1,754,755,756,757,-1,-1,-1,766,767,-1,-1,-1,-1,93,94,94,94,109,83,84,-1,-1,-1,-1,82,110,94,98,105,99,109,84,-1,-1,-1,-1,104,99,94,94,94,94,94,94,94,94,94,94,94,94,98,105,106,-1,-1,-1,-1,-1,-1,104,105,99,94,95,-1,-1,-1,-1,-1,93,94,98,105,105,105,105,146,147,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,-1,-1,93,94,94,94,94,94,94,94,94,95,276,272,269,-1,-1,-1,-1,-1,-1,82,83,110,94,94,94,94,94,109,83,84,-1,-1,104,105,105,106,-1,104,99,109,84,-1,-1,-1,-1,104,105,105,105,105,105,105,105,146,147,105,105,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,105,91,84,-1,-1,-1,-1,104,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,182
-1,-1,-1,93,94,94,94,94,94,98,105,105,106,183,-1,271,276,276,265,-1,-1,-1,104,105,105,105,105,105,105,105,105,105,106,-1,-1,-1,-1,-1,-1,-1,-1,104,105,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,182,182,182,182,182,182,182,182,183,-1,104,106,-1,-1,181,182,182,182,182,182,183,-1,-1,-1,-1,-1,-1,-1,-1,181,182,182,182,182,209,193
-1,-1,-1,93,94,94,94,94,94,95,193,193,193,194,-1,-1,-1,-1,270,181,182,182,182,182,182,182,182,182,182,182,182,182,182,183,181,182,182,182,182,182,182,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,182,209,193,193,193,193,193,193,193,193,208,182,182,182,182,182,209,193,193,193,193,193,208,182,182,182,182,182,182,182,182,209,193,193,193,193,193,193
